1,0.0004567306,,,,,,,,,,,
1,0,,,,,,,,,,,
1,0.0019043343,,,,,,,,,,,
1,0.0200226043,,,,,,,,,,,
1,0,,,,,,,,,,,
1,"3.09647852979e-05",,,,,,,,,,,
1,"5.80589724336e-05",,,,,,,,,,,
1,"3.2900084379e-05",,,,,,,,,,,
1,0.0001374062,,,,,,,,,,,
1,0.0007083195,,,,,,,,,,,
1,0,,,,,,,,,,,
1,"8.32178604882e-05",,,,,,,,,,,
1,0.0033616145,,,,,,,,,,,
1,0.0003212596,,,,,,,,,,,
1,"3.09647852979e-05",,,,,,,,,,,
1,0.0011573089,,,,,,,,,,,
1,0.0007373489,,,,,,,,,,,
1,0.000828308,,,,,,,,,,,
1,"1.93529908112e-06",,,,,,,,,,,
1,"6.96707669203e-05",,,,,,,,,,,
1,0,,,,,,,,,,,
1,0.0009231377,,,,,,,,,,,
1,0.0018791754,,,,,,,,,,,
1,0.0024558945,,,,,,,,,,,
1,"1.5482392649e-05",,,,,,,,,,,
1,0.0005283366,,,,,,,,,,,
1,"1.74176917301e-05",,,,,,,,,,,
1,0.0018985284,,,,,,,,,,,
1,0.0078650555,,,,,,,,,,,
1,0.0006676782,,,,,,,,,,,
1,0.0010586086,,,,,,,,,,,
1,0.0012289149,,,,,,,,,,,
1,0.0003444832,,,,,,,,,,,
1,"3.67706825413e-05",,,,,,,,,,,
1,0.0016682278,,,,,,,,,,,
1,0.0024055768,,,,,,,,,,,
1,0.000659937,,,,,,,,,,,
1,0.0037351272,,,,,,,,,,,
1,0.0002225594,,,,,,,,,,,
1,0.0001122473,,,,,,,,,,,
1,"5.80589724336e-06",,,,,,,,,,,
1,0,,,,,,,,,,,
1,0.000317389,,,,,,,,,,,
1,0.0030790608,,,,,,,,,,,
1,0.0127613621,,,,,,,,,,,
1,0.002542983,,,,,,,,,,,
1,0.0016217806,,,,,,,,,,,
1,0.0005573661,,,,,,,,,,,
1,0.0049272715,,,,,,,,,,,
1,0.0010082908,,,,,,,,,,,
1,0.0017301574,,,,,,,,,,,
1,0.0001277297,,,,,,,,,,,
1,0.0056742969,,,,,,,,,,,
1,"7.74119632448e-06",,,,,,,,,,,
1,0.0009308789,,,,,,,,,,,
1,0.0002690066,,,,,,,,,,,
1,0.0001703063,,,,,,,,,,,
1,"1.5482392649e-05",,,,,,,,,,,
1,"4.8382477028e-05",,,,,,,,,,,
1,0.0119349894,,,,,,,,,,,
1,0.0002438477,,,,,,,,,,,
1,"9.6764954056e-06",,,,,,,,,,,
1,0.0005980074,,,,,,,,,,,
1,0.0120317544,,,,,,,,,,,
1,0,,,,,,,,,,,
1,0.0013663212,,,,,,,,,,,
1,0,,,,,,,,,,,
1,0.0002186888,,,,,,,,,,,
1,"1.5482392649e-05",,,,,,,,,,,
1,0.0024694416,,,,,,,,,,,
1,0.0068045116,,,,,,,,,,,
1,0.0115072883,,,,,,,,,,,
2,0,,,,,,,,,,,
2,0.0032996849,,,,,,,,,,,
2,0.0009695848,,,,,,,,,,,
2,"8.32178604882e-05",,,,,,,,,,,
2,"4.64471779469e-05",,,,,,,,,,,
2,0,,,,,,,,,,,
2,0.0011747265,,,,,,,,,,,
2,0.0008824964,,,,,,,,,,,
2,"5.22530751902e-05",,,,,,,,,,,
2,"9.6764954056e-06",,,,,,,,,,,
2,0.0135974113,,,,,,,,,,,
2,0.0003135185,,,,,,,,,,,
2,0.0009831319,,,,,,,,,,,
2,0.0100306551,,,,,,,,,,,
2,0.0039112394,,,,,,,,,,,
2,0.0080140735,,,,,,,,,,,
2,0.0074915427,,,,,,,,,,2,0.0773926103
2,0.0004180246,,,,,,,,,,,
2,0.0009482965,,,,,,,,,,,
2,0.0009037847,,,,,,,,,,,
2,0.0028197308,,,,,,,,,,,
2,0.0028719838,,,,,,,,,,,
2,0.0002167535,,,,,,,,,,,
2,0.0243673507,,,,,,,,,,,
2,0.0003638362,,,,,,,,,,,
2,0,,,,,,,,,,,
2,"9.6764954056e-06",,,,,,,,,,,
2,0.0003193243,,,,,,,,,,,
2,0.0007663784,,,,,,,,,,,
2,0.0037409331,,,,,,,,,,,
2,0.0004451188,,,,,,,,,,,
2,0.0013276152,,,,,,,,,,,
2,0.0015927511,,,,,,,,,,,
2,0.0017591869,,,,,,,,,,,
2,"5.22530751902e-05",,,,,,,,,,,
2,0.003351938,,,,,,,,,,,
2,0.0036906153,,,,,,,,,,,
2,0.0040525163,,,,,,,,,,,
2,0.0007354137,,,,,,,,,,,
2,0.0002632007,,,,,,,,,,,
2,0.0104525503,,,,,,,,,,,
2,"2.51588880546e-05",,,,,,,,,,,
2,0.0003812539,,,,,,,,,,,
2,0.0005767191,,,,,,,,,,,
2,0,,,,,,,,,,,
2,0.0014669567,,,,,,,,,,,
2,0.0036964212,,,,,,,,,,,
3,0,,,,,,,,,,,
3,0.0010818322,,,,,,,,,,,
3,0.0015308216,,,,,,,,,,,
3,0.0012734268,,,,,,,,,,,
3,0.0073560718,,,,,,,,,,,
3,0.0058968563,,,,,,,,,,,
3,"5.61236733525e-05",,,,,,,,,,,
3,0.0033403262,,,,,,,,,,,
3,0.0083450096,,,,,,,,,,,
3,0.0009018494,,,,,,,,,,,
3,0.0005070484,,,,,,,,,,,
3,"3.48353834602e-05",,,,,,,,,,,
3,0.0001335356,,,,,,,,,,,
3,0.0003483538,,,,,,,,,,,
3,0.0009424907,,,,,,,,,,,
3,0.0014669567,,,,,,,,,,,
3,0.0010528027,,,,,,,,,,,
3,"1.93529908112e-05",,,,,,,,,,,
4,0.0063245574,,,,,,,,,,,
4,0.0042924934,,,,,,,,,,,
4,0.0004625365,,,,,,,,,,,
4,0.0005031778,,,,,,,,,,,
4,"8.32178604882e-05",,,,,,,,,,,
4,"8.32178604882e-05",,,,,,,,,,,
4,0.0020920583,,,,,,,,,,,
4,0.0004586659,,,,,,,,,,,
4,0,,,,,,,,,,,
4,0.0003425479,,,,,,,,,,,
5,"1.74176917301e-05",,,,,,,,,,,
5,"9.6764954056e-05",,,,,,,,,,,
5,0.0024346062,,,,,,,,,,,
5,0.0006231663,,,,,,,,,,,
5,0.0001219238,,,,,,,,,,,
5,0.0012192384,,,,,,,,,,,
5,0.0186543478,,,,,,,,,,,
5,0.0003851245,,,,,,,,,,,
6,0.0017166103,,,,,,,,,,,
6,0.0015211451,,,,,,,,,,,
6,0.0001238591,,,,,,,,,,,
6,0.0093862005,,,,,,,,,,,
7,0.0058523444,,,,,,,,,,,
7,0.0006928371,,,,,,,,,,,
7,0.0090939704,,,,,,,,,,,
7,0.0044298996,,,,,,,,,,,
7,0.0077799023,,,,,,,,,,,
7,0.0049969422,,,,,,,,,,,
8,0.003241626,,,,,,,,,,,
8,0.0032667848,,,,,,,,,,,
8,0.00436797,,,,,,,,,,,
9,0.0035803033,,,,,,,,,,,
9,0.0007721843,,,,,,,,,,,
9,0.0006134898,,,,,,,,,,,
10,0.000207077,,,,,,,,,,,
10,0.0009889378,,,,,,,,,,,
10,0.0024094474,,,,,,,,,,,
10,0.0134193638,,,,,,,,,,,
11,0.0083643626,,,,,,,,,,,
12,0.0009618436,,,,,,,,,,,
12,0.006723229,,,,,,,,,,,
14,0.0286966148,,,,,,,,,,,
14,0.0080179441,,,,,,,,,,,
16,0.0019623933,,,,,,,,,,,
20,0.0022468822,,,,,,,,,,,
22,"7.93472623259e-05",,,,,,,,,,,
22,0.0102377321,,,,,,,,,,,
24,0.0054149668,,,,,,,,,,,
25,0.0075573429,,,,,,,,,,,
